code1,code2,visa_type,type2,diff
KHM,BRN,0,1,1
KHM,BGR,4,1,-1
KHM,BFA,4,1,-1
KHM,BDI,4,1,-1
KHM,KHM,5,5,2
KHM,CMR,4,1,-1
KHM,CAN,4,1,-1
KHM,CAF,4,1,-1
KHM,TCD,4,1,-1
KHM,CHL,4,1,-1
KHM,CHN,4,1,-1
KHM,COL,4,1,-1
KHM,,1,0,-1
KHM,CRI,4,1,-1
KHM,HRV,4,1,-1
KHM,CUB,4,1,-1
KHM,CYP,4,1,-1
KHM,DNK,4,1,-1
KHM,DJI,1,1,0
KHM,,0,0,0
KHM,DOM,4,1,-1
KHM,ECU,0,1,1
KHM,EGY,4,1,-1
KHM,SLV,4,1,-1
KHM,GNQ,4,1,-1
KHM,ERI,4,1,-1
KHM,EST,4,1,-1
KHM,ETH,4,1,-1
KHM,FJI,4,1,-1
KHM,FIN,4,1,-1
KHM,FRA,4,1,-1
KHM,GAB,3,1,-1
KHM,GEO,3,1,-1
KHM,DEU,4,1,-1
KHM,GHA,4,1,-1
KHM,GRC,4,1,-1
KHM,GTM,4,1,-1
KHM,GIN,4,1,-1
KHM,GNB,1,1,0
KHM,GUY,4,3,-1
KHM,HTI,0,1,1
KHM,HND,4,1,-1
KHM,HUN,4,1,-1
KHM,ISL,4,1,-1
KHM,IND,3,1,-1
KHM,IDN,0,0,0
KHM,IRN,1,1,0
KHM,IRQ,4,4,0
KHM,IRL,4,1,-1
KHM,ISR,4,1,-1
KHM,ITA,4,1,-1
KHM,JAM,4,1,-1
KHM,JPN,4,1,-1
KHM,JOR,4,1,-1
KHM,KAZ,4,1,-1
KHM,KEN,3,1,-1
KHM,KWT,3,1,-1
KHM,KGZ,4,1,-1
KHM,LAO,0,0,0
KHM,LVA,4,1,-1
KHM,LBN,4,1,-1
KHM,LSO,4,1,-1
KHM,LBR,4,1,-1
KHM,LBY,4,1,-1
KHM,LTU,4,1,-1
KHM,LUX,4,1,-1
KHM,MKD,4,1,-1
KHM,MDG,1,1,0
KHM,MWI,1,1,0
KHM,MYS,0,0,0
KHM,MLI,4,1,-1
KHM,MRT,1,1,0
KHM,MEX,4,1,-1
KHM,MDA,4,1,-1
KHM,MNG,4,1,-1
KHM,MNE,4,1,-1
KHM,MAR,4,1,-1
KHM,MOZ,1,1,0
KHM,NAM,4,4,0
KHM,NPL,1,1,0
KHM,NLD,4,1,-1
KHM,NZL,4,1,-1
KHM,NIC,1,1,0
KHM,NER,4,1,-1
KHM,NGA,4,1,-1
KHM,NOR,4,1,-1
KHM,OMN,4,1,-1
KHM,PAK,4,4,0
KHM,PAN,0,1,1
KHM,PNG,4,1,-1
KHM,PRY,4,1,-1
KHM,PER,4,1,-1
KHM,PHL,0,0,0
KHM,POL,4,1,-1
KHM,PRT,4,1,-1
KHM,QAT,4,1,-1
KHM,ROU,4,1,-1
KHM,RUS,4,1,-1
KHM,RWA,4,1,-1
KHM,SAU,4,1,-1
KHM,SEN,4,1,-1
KHM,SRB,4,1,-1
KHM,SLE,4,1,-1
KHM,SVK,4,1,-1
KHM,SVN,4,1,-1
KHM,SLB,4,1,-1
KHM,SOM,1,1,0
KHM,ZAF,4,1,-1
KHM,SDS,4,1,-1
KHM,ESP,4,1,-1
KHM,LKA,2,1,-1
KHM,SDN,4,4,0
KHM,SUR,4,3,-1
KHM,SWZ,4,1,-1
KHM,SWE,4,1,-1
KHM,CHE,4,1,-1
KHM,SYR,4,1,-1
KHM,TJK,4,1,-1
KHM,TZA,1,1,0
KHM,THA,0,0,0
KHM,TGO,1,1,0
KHM,TUN,4,1,-1
KHM,TUR,4,1,-1
KHM,TKM,4,1,-1
KHM,UGA,1,1,0
KHM,UKR,4,1,-1
KHM,ARE,4,1,-1
KHM,GBR,4,1,-1
KHM,USA,4,1,-1
KHM,URY,4,1,-1
KHM,UZB,4,1,-1
KHM,VUT,4,1,-1
KHM,VEN,4,1,-1
KHM,VNM,0,0,0
KHM,YEM,4,1,-1
KHM,ZMB,1,1,0
KHM,ZWE,4,1,-1
CMR,AFG,4,4,0
CMR,ALB,4,4,0
CMR,DZA,4,4,0
CMR,,4,0,-1
CMR,AGO,4,4,0
CMR,ARG,4,4,0
CMR,ARM,4,4,0
CMR,AUS,3,4,1
CMR,AUT,4,4,0
CMR,AZE,4,4,0
CMR,,3,0,-1
CMR,BGD,1,4,1
CMR,BLR,4,4,0
CMR,BEL,4,4,0
CMR,BLZ,4,4,0
CMR,BEN,0,4,1
CMR,BTN,4,4,0
CMR,BOL,1,4,1
CMR,BWA,4,4,0
CMR,BRA,4,4,0
CMR,BRN,4,4,0
CMR,BGR,4,4,0
CMR,BFA,4,4,0
CMR,BDI,4,4,0
CMR,KHM,1,4,1
CMR,CMR,5,5,2
CMR,CAN,4,4,0
CMR,CAF,0,0,0
CMR,TCD,0,0,0
CMR,CHL,4,4,0
CMR,CHN,4,4,0
CMR,COL,4,4,0
CMR,,1,0,-1
CMR,CRI,4,4,0
CMR,HRV,4,4,0
CMR,CUB,4,4,0
CMR,CYP,4,4,0
CMR,DNK,4,4,0
CMR,DJI,1,4,1
CMR,,0,0,0
CMR,DOM,4,4,0
CMR,ECU,0,4,1
CMR,EGY,4,4,0
CMR,SLV,4,4,0
CMR,GNQ,4,4,0
CMR,ERI,4,4,0
CMR,EST,4,4,0
CMR,ETH,4,4,0
CMR,FJI,4,4,0
CMR,FIN,4,4,0
CMR,FRA,4,4,0
CMR,GAB,3,4,1
CMR,GEO,4,4,0
CMR,DEU,4,4,0
CMR,GHA,1,4,1
CMR,GRC,4,4,0
CMR,GTM,4,4,0
CMR,GIN,4,4,0
CMR,GNB,1,4,1
CMR,GUY,4,4,0
CMR,HTI,0,4,1
CMR,HND,4,4,0
CMR,HUN,4,4,0
CMR,ISL,4,4,0
CMR,IND,3,4,1
CMR,IDN,4,4,0
CMR,IRN,1,4,1
CMR,IRQ,4,4,0
CMR,IRL,4,4,0
CMR,ISR,4,4,0
CMR,ITA,4,4,0
CMR,JAM,0,4,1
CMR,JPN,4,4,0
CMR,JOR,4,4,0
CMR,KAZ,4,4,0
CMR,KEN,4,4,0
CMR,KWT,4,4,0
CMR,KGZ,4,4,0
CMR,LAO,4,4,0
CMR,LVA,4,4,0
CMR,LBN,4,4,0
CMR,LSO,0,4,1
CMR,LBR,4,4,0
CMR,LBY,4,4,0
CMR,LTU,4,4,0
CMR,LUX,4,4,0
CMR,MKD,4,4,0
CMR,MDG,1,4,1
CMR,MWI,4,4,0
CMR,MYS,4,4,0
CMR,MLI,4,4,0
CMR,MRT,1,4,1
CMR,MEX,4,4,0
CMR,MDA,4,4,0
CMR,MNG,4,4,0
CMR,MNE,4,4,0
CMR,MAR,4,4,0
CMR,MOZ,1,4,1
CMR,NAM,4,4,0
CMR,NPL,4,4,0
CMR,NLD,4,4,0
CMR,NZL,4,4,0
CMR,NIC,1,4,1
CMR,NER,4,4,0
CMR,NGA,0,0,0
CMR,NOR,4,4,0
CMR,OMN,4,4,0
CMR,PAK,4,4,0
CMR,PAN,4,4,0
CMR,PNG,4,4,0
CMR,PRY,4,4,0
CMR,PER,4,4,0
CMR,PHL,0,4,1
CMR,POL,4,4,0
CMR,PRT,4,4,0
CMR,QAT,4,4,0
CMR,ROU,4,4,0
CMR,RUS,4,4,0
CMR,RWA,1,4,1
CMR,SAU,4,4,0
CMR,SEN,0,4,1
CMR,SRB,4,4,0
CMR,SLE,4,4,0
CMR,SVK,4,4,0
CMR,SVN,4,4,0
CMR,SLB,4,4,0
CMR,SOM,4,4,0
CMR,ZAF,4,4,0
CMR,SDS,4,4,0
CMR,ESP,4,4,0
CMR,LKA,4,4,0
CMR,SDN,4,4,0
CMR,SUR,4,4,0
CMR,SWZ,4,4,0
CMR,SWE,4,4,0
CMR,CHE,4,4,0
CMR,SYR,4,4,0
CMR,TJK,4,4,0
CMR,TZA,1,4,1
CMR,THA,4,4,0
CMR,TGO,1,4,1
CMR,TUN,4,4,0
CMR,TUR,4,4,0
CMR,TKM,4,4,0
CMR,UGA,1,4,1
CMR,UKR,4,4,0
CMR,ARE,4,4,0
CMR,GBR,4,4,0
CMR,USA,4,4,0
CMR,URY,4,4,0
CMR,UZB,4,4,0
CMR,VUT,0,4,1
CMR,VEN,4,4,0
CMR,VNM,4,4,0
CMR,YEM,4,4,0
CMR,ZMB,3,4,1
CMR,ZWE,3,4,1
CAN,AFG,4,4,0
CAN,ALB,0,4,1
CAN,DZA,4,4,0
CAN,,0,0,0
CAN,AGO,4,4,0
CAN,ARG,3,4,1
CAN,ARM,1,4,1
CAN,AUS,2,0,-1
CAN,AUT,0,0,0
CAN,AZE,3,4,1
CAN,,3,0,-1
CAN,BGD,1,4,1
CAN,BLR,0,4,1
CAN,BEL,0,0,0
CAN,BLZ,0,4,1
CAN,BEN,4,4,0
CAN,BTN,4,4,0
CAN,BOL,0,4,1
CAN,BWA,0,4,1
CAN,BRA,4,4,0
CAN,BRN,0,0,0
CAN,BGR,0,4,1
CAN,BFA,1,4,1
CAN,BDI,4,4,0
CAN,KHM,1,4,1
CAN,CMR,4,4,0
CAN,CAN,5,5,2
CAN,CAF,4,4,0
CAN,TCD,4,4,0
CAN,CHL,0,0,0
CAN,CHN,4,4,0
CAN,COL,3,4,1
CAN,,1,0,-1
CAN,CRI,0,4,1
CAN,HRV,0,0,0
CAN,CUB,4,4,0
CAN,CYP,0,0,0
CAN,DNK,0,0,0
CAN,DJI,1,4,1
CAN,DOM,0,4,1
CAN,ECU,0,4,1
CAN,EGY,1,4,1
CAN,SLV,0,4,1
CAN,GNQ,4,4,0
CAN,ERI,4,4,0
CAN,EST,0,0,0
CAN,ETH,1,4,1
CAN,FJI,0,4,1
CAN,FIN,0,0,0
CAN,FRA,0,0,0
CAN,GAB,3,4,1
CAN,GEO,0,4,1
CAN,DEU,0,0,0
CAN,GHA,4,4,0
CAN,GRC,0,0,0
CAN,GTM,0,4,1
CAN,GIN,4,4,0
CAN,GNB,1,4,1
CAN,GUY,0,4,1
CAN,HTI,0,4,1
CAN,HND,0,4,1
CAN,HUN,0,0,0
CAN,ISL,0,0,0
CAN,IND,3,4,1
CAN,IDN,0,4,1
CAN,IRN,4,4,0
CAN,IRQ,4,4,0
CAN,IRL,0,0,0
CAN,ISR,0,0,0
CAN,ITA,0,0,0
CAN,JAM,0,4,1
CAN,JPN,0,0,0
CAN,JOR,1,4,1
CAN,KAZ,0,4,1
CAN,KEN,3,4,1
CAN,KWT,3,4,1
CAN,KGZ,0,4,1
CAN,LAO,1,4,1
CAN,LVA,0,0,0
CAN,LBN,1,4,1
CAN,LSO,0,4,1
CAN,LBR,4,4,0
CAN,LBY,4,4,0
CAN,LTU,0,0,0
CAN,LUX,0,0,0
CAN,MKD,0,4,1
CAN,MDG,1,4,1
CAN,MWI,1,4,1
CAN,MYS,0,4,1
CAN,MLI,4,4,0
CAN,MRT,1,4,1
CAN,MEX,0,0,0
CAN,MDA,0,4,1
CAN,MNG,0,4,1
CAN,MNE,0,4,1
CAN,MAR,0,4,1
CAN,MOZ,1,4,1
CAN,NAM,0,4,1
CAN,NPL,1,4,1
CAN,NLD,0,0,0
CAN,NZL,0,0,0
CAN,NIC,0,4,1
CAN,NER,4,4,0
CAN,NGA,4,4,0
CAN,NOR,0,0,0
CAN,OMN,1,4,1
CAN,PAK,4,4,0
CAN,PAN,0,4,1
CAN,PNG,1,0,-1
CAN,PRY,1,4,1
CAN,PER,0,4,1
CAN,PHL,0,4,1
CAN,POL,0,0,0
CAN,PRT,0,0,0
CAN,QAT,1,4,1
CAN,ROU,0,4,1
CAN,RUS,4,4,0
CAN,RWA,3,4,1
CAN,SAU,4,4,0
CAN,SEN,0,4,1
CAN,SRB,0,4,1
CAN,SLE,4,4,0
CAN,SVK,0,0,0
CAN,SVN,0,0,0
CAN,SLB,1,0,-1
CAN,SOM,4,4,0
CAN,ZAF,0,4,1
CAN,SDS,4,4,0
CAN,ESP,0,0,0
CAN,LKA,2,4,1
CAN,SDN,4,4,0
CAN,SUR,1,4,1
CAN,SWZ,0,4,1
CAN,SWE,0,0,0
CAN,CHE,0,0,0
CAN,SYR,4,4,0
CAN,TJK,1,4,1
CAN,TZA,1,4,1
CAN,THA,0,4,1
CAN,TGO,1,4,1
CAN,TUN,0,4,1
CAN,TUR,3,4,1
CAN,TKM,4,4,0
CAN,UGA,1,4,1
CAN,UKR,0,4,1
CAN,ARE,1,4,1
CAN,GBR,0,0,0
CAN,USA,0,0,0
CAN,URY,0,4,1
CAN,UZB,4,4,0
CAN,VUT,0,4,1
CAN,VEN,0,4,1
CAN,VNM,4,4,0
CAN,YEM,4,4,0
CAN,ZMB,1,4,1
CAN,ZWE,1,4,1
CAF,AFG,4,4,0
CAF,ALB,4,4,0
CAF,DZA,4,4,0
CAF,,4,0,-1
CAF,AGO,4,4,0
CAF,ARG,4,4,0
CAF,ARM,4,4,0
CAF,AUS,3,4,1
CAF,AUT,4,4,0
CAF,AZE,4,4,0
CAF,BGD,1,4,1
CAF,BLR,4,4,0
CAF,BEL,4,4,0
CAF,BLZ,4,4,0
CAF,BEN,0,0,0
CAF,BTN,4,4,0
CAF,BOL,1,4,1
CAF,BWA,4,4,0
CAF,BRA,4,4,0
CAF,BRN,4,4,0
CAF,BGR,4,4,0
CAF,BFA,0,0,0
CAF,BDI,4,0,-1
CAF,KHM,1,4,1
CAF,CMR,0,0,0
CAF,CAN,4,4,0
CAF,CAF,5,5,2
CAF,TCD,0,0,0
CAF,CHL,4,4,0
CAF,CHN,4,4,0
CAF,COL,4,4,0
CAF,,1,0,-1
CAF,CRI,4,4,0
CAF,HRV,4,4,0
CAF,CUB,4,4,0
CAF,CYP,4,4,0
CAF,DNK,4,4,0
CAF,DJI,1,4,1
CAF,,0,0,0
CAF,DOM,4,4,0
CAF,ECU,0,4,1
CAF,EGY,4,4,0
CAF,SLV,4,4,0
CAF,GNQ,4,4,0
CAF,ERI,4,4,0
CAF,EST,4,4,0
CAF,ETH,4,4,0
CAF,FJI,4,4,0
CAF,FIN,4,4,0
CAF,FRA,4,4,0
CAF,GAB,4,4,0
CAF,GEO,4,4,0
CAF,DEU,4,4,0
CAF,GHA,1,4,1
CAF,GRC,4,4,0
CAF,GTM,4,4,0
CAF,GIN,4,4,0
CAF,GNB,1,4,1
CAF,GUY,4,4,0
CAF,HTI,0,4,1
CAF,HND,4,4,0
CAF,HUN,4,4,0
CAF,ISL,4,4,0
CAF,IND,4,4,0
CAF,IDN,4,4,0
CAF,IRN,1,4,1
CAF,IRQ,4,4,0
CAF,IRL,4,4,0
CAF,ISR,0,0,0
CAF,ITA,4,4,0
CAF,JAM,4,4,0
CAF,JPN,4,4,0
CAF,JOR,4,4,0
CAF,KAZ,4,4,0
CAF,KEN,3,4,1
CAF,KWT,4,4,0
CAF,KGZ,4,4,0
CAF,LAO,1,4,1
CAF,LVA,4,4,0
CAF,LBN,4,4,0
CAF,LSO,4,4,0
CAF,LBR,4,0,-1
CAF,LBY,4,4,0
CAF,LTU,4,4,0
CAF,LUX,4,4,0
CAF,MKD,4,4,0
CAF,MDG,1,4,1
CAF,MWI,4,4,0
CAF,MYS,4,4,0
CAF,MLI,4,4,0
CAF,MRT,1,4,1
CAF,MEX,4,4,0
CAF,MDA,4,4,0
CAF,MNG,4,4,0
CAF,MNE,4,4,0
CAF,MAR,4,4,0
CAF,MOZ,1,4,1
CAF,NAM,4,4,0
CAF,NPL,1,4,1
CAF,NLD,4,4,0
CAF,NZL,4,4,0
CAF,NIC,1,4,1
CAF,NER,4,0,-1
CAF,NGA,4,4,0
CAF,NOR,4,4,0
CAF,OMN,4,4,0
CAF,PAK,4,4,0
CAF,PAN,4,4,0
CAF,PNG,4,4,0
CAF,PRY,4,4,0
CAF,PER,4,4,0
CAF,PHL,0,4,1
CAF,POL,4,4,0
CAF,PRT,4,4,0
CAF,QAT,4,4,0
CAF,ROU,4,4,0
CAF,RUS,4,4,0
CAF,RWA,1,0,-1
CAF,SAU,4,4,0
CAF,SEN,0,0,0
CAF,SRB,4,4,0
CAF,SLE,4,4,0
CAF,SVK,4,4,0
CAF,SVN,4,4,0
CAF,SLB,4,4,0
CAF,SOM,4,4,0
CAF,ZAF,4,4,0
CAF,SDS,4,4,0
CAF,ESP,4,4,0
CAF,LKA,2,4,1
CAF,SDN,4,4,0
CAF,SUR,4,4,0
CAF,SWZ,4,4,0
CAF,SWE,4,4,0
CAF,CHE,4,4,0
CAF,SYR,4,4,0
CAF,TJK,4,4,0
CAF,TZA,1,4,1
CAF,THA,4,4,0
CAF,TGO,1,4,1
CAF,TUN,4,4,0
CAF,TUR,4,4,0
CAF,TKM,4,4,0
CAF,UGA,1,4,1
CAF,UKR,4,4,0
CAF,ARE,4,4,0
CAF,GBR,4,4,0
CAF,USA,4,0,-1
CAF,URY,4,4,0
CAF,UZB,4,4,0
CAF,VUT,4,4,0
CAF,VEN,4,4,0
CAF,VNM,4,4,0
CAF,YEM,4,4,0
CAF,ZMB,4,4,0
CAF,ZWE,4,4,0
TCD,AFG,4,4,0
TCD,ALB,4,4,0
TCD,DZA,4,4,0
TCD,,4,0,-1
TCD,AGO,4,4,0
TCD,ARG,4,4,0
TCD,ARM,4,4,0
TCD,AUS,3,4,1
TCD,AUT,4,4,0
TCD,AZE,4,4,0
TCD,BGD,1,4,1
TCD,BLR,4,4,0
TCD,BEL,4,4,0
TCD,BLZ,4,4,0
TCD,BEN,0,1,1
TCD,BTN,4,4,0
TCD,BOL,4,4,0
TCD,BWA,4,4,0
TCD,BRA,4,4,0
TCD,BRN,4,4,0
TCD,BGR,4,4,0
TCD,BFA,1,0,-1
TCD,BDI,4,4,0
TCD,KHM,1,4,1
TCD,CMR,0,0,0
TCD,CAN,4,4,0
TCD,CAF,0,0,0
TCD,TCD,5,5,2
TCD,CHL,4,4,0
TCD,CHN,4,4,0
TCD,COL,4,4,0
TCD,,1,0,-1
TCD,CRI,4,4,0
TCD,HRV,4,4,0
TCD,CUB,4,4,0
TCD,CYP,4,4,0
TCD,DNK,4,4,0
TCD,DJI,1,4,1
TCD,,0,0,0
TCD,DOM,4,4,0
TCD,ECU,0,4,1
TCD,EGY,4,4,0
TCD,SLV,4,4,0
TCD,GNQ,4,1,-1
TCD,ERI,4,4,0
TCD,EST,4,4,0
TCD,ETH,4,4,0
TCD,FJI,4,4,0
TCD,FIN,4,4,0
TCD,FRA,4,4,0
TCD,GAB,3,0,-1
TCD,GEO,4,4,0
TCD,DEU,4,4,0
TCD,GHA,1,4,1
TCD,GRC,4,4,0
TCD,GTM,4,4,0
TCD,GIN,4,4,0
TCD,GNB,1,4,1
TCD,GUY,4,4,0
TCD,HTI,0,4,1
TCD,HND,4,4,0
TCD,HUN,4,4,0
TCD,ISL,4,4,0
TCD,IND,4,4,0
TCD,IDN,0,4,1
TCD,IRN,1,4,1
TCD,IRQ,4,4,0
TCD,IRL,4,4,0
TCD,ISR,4,4,0
TCD,ITA,4,4,0
TCD,JAM,4,4,0
TCD,JPN,4,4,0
TCD,JOR,4,4,0
TCD,KAZ,4,4,0
TCD,KEN,3,4,1
TCD,KWT,4,4,0
TCD,KGZ,4,4,0
TCD,LAO,1,4,1
TCD,LVA,4,4,0
TCD,LBN,4,4,0
TCD,LSO,4,4,0
TCD,LBR,4,4,0
TCD,LBY,4,4,0
TCD,LTU,4,4,0
TCD,LUX,4,4,0
TCD,MKD,4,4,0
TCD,MDG,1,4,1
TCD,MWI,4,4,0
TCD,MYS,0,4,1
TCD,MLI,0,4,1
TCD,MRT,1,0,-1
TCD,MEX,4,4,0
TCD,MDA,4,4,0
TCD,MNG,4,4,0
TCD,MNE,4,4,0
TCD,MAR,4,4,0
TCD,MOZ,1,4,1
TCD,NAM,4,4,0
TCD,NPL,1,4,1
TCD,NLD,4,4,0
TCD,NZL,4,4,0
TCD,NIC,1,4,1
TCD,NER,0,0,0
TCD,NGA,0,0,0
TCD,NOR,4,4,0
TCD,OMN,4,4,0
TCD,PAK,4,4,0
TCD,PAN,4,4,0
TCD,PNG,4,4,0
TCD,PRY,4,4,0
TCD,PER,4,4,0
TCD,PHL,0,4,1
TCD,POL,4,4,0
TCD,PRT,4,4,0
TCD,QAT,4,4,0
TCD,ROU,4,4,0
TCD,RUS,4,4,0
TCD,RWA,1,4,1
TCD,SAU,4,4,0
TCD,SEN,0,0,0
TCD,SRB,4,4,0
TCD,SLE,4,4,0
TCD,SVK,4,4,0
TCD,SVN,4,4,0
TCD,SLB,4,4,0
TCD,SOM,4,4,0
TCD,ZAF,4,4,0
TCD,SDS,4,4,0
TCD,ESP,4,4,0
TCD,LKA,2,4,1
TCD,SDN,4,4,0
TCD,SUR,4,4,0
TCD,SWZ,4,4,0
TCD,SWE,4,4,0
TCD,CHE,4,4,0
TCD,SYR,4,4,0
TCD,TJK,4,4,0
TCD,TZA,4,4,0
TCD,THA,4,4,0
TCD,TGO,1,0,-1
TCD,TUN,4,4,0
TCD,TUR,4,4,0
TCD,TKM,4,4,0
TCD,UGA,1,4,1
TCD,UKR,4,4,0
TCD,ARE,4,4,0
TCD,GBR,4,4,0
TCD,USA,4,4,0
TCD,URY,4,4,0
TCD,UZB,4,4,0
TCD,VUT,4,4,0
TCD,VEN,4,4,0
TCD,VNM,4,4,0
TCD,YEM,4,4,0
TCD,ZMB,3,4,1
TCD,ZWE,3,4,1
CHL,AFG,4,4,0
CHL,ALB,0,0,0
CHL,DZA,4,4,0
CHL,,0,0,0
CHL,AGO,4,4,0
CHL,ARG,0,0,0
CHL,ARM,1,4,1
CHL,AUS,3,0,-1
CHL,AUT,0,0,0
CHL,AZE,3,4,1
CHL,,1,0,-1
CHL,BGD,1,4,1
CHL,BLR,0,4,1
CHL,BEL,0,0,0
CHL,BLZ,0,0,0
CHL,BEN,4,4,0
CHL,BTN,4,4,0
CHL,BOL,0,0,0
CHL,BWA,0,4,1
CHL,BRA,0,0,0
CHL,BRN,4,4,0
CHL,BGR,0,0,0
CHL,BFA,4,4,0
CHL,BDI,4,4,0
CHL,KHM,1,4,1
CHL,CMR,4,4,0
CHL,CAN,0,0,0
CHL,CAF,4,4,0
CHL,TCD,4,4,0
CHL,CHL,5,5,2
CHL,CHN,4,4,0
CHL,COL,0,0,0
CHL,CRI,0,0,0
CHL,HRV,0,0,0
CHL,CUB,4,4,0
CHL,CYP,0,0,0
CHL,DNK,0,0,0
CHL,DJI,1,4,1
CHL,DOM,0,4,1
CHL,ECU,0,0,0
CHL,EGY,1,4,1
CHL,SLV,0,0,0
CHL,GNQ,4,4,0
CHL,ERI,4,4,0
CHL,EST,0,0,0
CHL,ETH,4,4,0
CHL,FJI,0,0,0
CHL,FIN,0,0,0
CHL,FRA,0,0,0
CHL,GAB,3,4,1
CHL,GEO,0,0,0
CHL,DEU,0,0,0
CHL,GHA,4,4,0
CHL,GRC,0,0,0
CHL,GTM,0,0,0
CHL,GIN,4,4,0
CHL,GNB,1,4,1
CHL,GUY,0,0,0
CHL,HTI,0,0,0
CHL,HND,0,0,0
CHL,HUN,0,0,0
CHL,ISL,0,0,0
CHL,IND,3,4,1
CHL,IDN,0,0,0
CHL,IRN,1,4,1
CHL,IRQ,4,4,0
CHL,IRL,0,0,0
CHL,ISR,0,0,0
CHL,ITA,0,0,0
CHL,JAM,0,0,0
CHL,JPN,0,0,0
CHL,JOR,1,4,1
CHL,KAZ,0,4,1
CHL,KEN,3,4,1
CHL,,4,0,-1
CHL,KWT,4,4,0
CHL,KGZ,1,4,1
CHL,LAO,1,4,1
CHL,LVA,0,0,0
CHL,LBN,1,4,1
CHL,LSO,4,4,0
CHL,LBR,4,4,0
CHL,LBY,4,4,0
CHL,LTU,0,0,0
CHL,LUX,0,0,0
CHL,MKD,0,0,0
CHL,MDG,1,4,1
CHL,MWI,1,4,1
CHL,MYS,0,0,0
CHL,MLI,4,4,0
CHL,MRT,1,4,1
CHL,MEX,0,0,0
CHL,MDA,0,0,0
CHL,MNG,4,0,-1
CHL,MNE,0,0,0
CHL,MAR,0,4,1
CHL,MOZ,1,4,1
CHL,NAM,4,4,0
CHL,NPL,1,4,1
CHL,NLD,0,0,0
CHL,NZL,0,0,0
CHL,NIC,0,0,0
CHL,NER,4,4,0
CHL,NGA,4,4,0
CHL,NOR,0,0,0
CHL,OMN,1,4,1
CHL,PAK,4,4,0
CHL,PAN,0,0,0
CHL,PNG,1,4,1
CHL,PRY,0,0,0
CHL,PER,0,0,0
CHL,PHL,0,4,1
CHL,POL,0,0,0
CHL,PRT,0,0,0
CHL,QAT,4,4,0
CHL,ROU,0,0,0
CHL,RUS,0,0,0
CHL,RWA,4,4,0
CHL,SAU,4,4,0
CHL,SEN,4,4,0
CHL,SRB,0,0,0
CHL,SLE,4,4,0
CHL,SVK,0,0,0
CHL,SVN,0,0,0
CHL,SLB,1,4,1
CHL,SOM,4,4,0
CHL,ZAF,0,0,0
CHL,SDS,4,4,0
CHL,ESP,0,0,0
CHL,LKA,2,4,1
CHL,SDN,4,4,0
CHL,SUR,1,0,-1
CHL,SWZ,0,4,1
CHL,SWE,0,0,0
CHL,CHE,0,0,0
CHL,SYR,4,4,0
CHL,TJK,1,4,1
CHL,TZA,1,4,1
CHL,THA,0,0,0
CHL,TGO,1,4,1
CHL,TUN,0,4,1
CHL,TUR,0,0,0
CHL,TKM,4,4,0
CHL,UGA,1,4,1
CHL,UKR,0,0,0
CHL,ARE,4,4,0
CHL,GBR,0,0,0
CHL,USA,2,0,-1
CHL,URY,0,0,0
CHL,UZB,4,4,0
CHL,VUT,0,4,1
CHL,VEN,0,0,0
CHL,VNM,3,4,1
CHL,YEM,4,4,0
CHL,ZMB,1,4,1
CHL,ZWE,4,4,0
CHN,AFG,4,4,0
CHN,ALB,4,4,0
CHN,DZA,4,4,0
CHN,,4,0,-1
CHN,AGO,4,4,0
CHN,ARG,4,4,0
CHN,ARM,3,4,1
CHN,AUS,3,4,1
CHN,AUT,4,4,0
CHN,AZE,1,4,1
CHN,,1,0,-1
CHN,BGD,1,4,1
CHN,BLR,4,4,0
CHN,BEL,4,4,0
CHN,BLZ,4,4,0
CHN,BEN,4,4,0
CHN,BTN,4,4,0
CHN,BOL,4,4,0
CHN,BWA,4,4,0
CHN,BRA,4,4,0
CHN,BRN,1,0,-1
CHN,BGR,4,4,0
CHN,BFA,4,4,0
CHN,BDI,4,4,0
CHN,KHM,1,4,1
CHN,CMR,4,4,0
CHN,CAN,4,4,0
CHN,CAF,4,4,0
CHN,TCD,4,4,0
CHN,CHL,4,4,0
CHN,CHN,5,5,2
CHN,COL,4,4,0
CHN,CRI,4,4,0
CHN,HRV,4,4,0
CHN,CUB,4,4,0
CHN,CYP,4,4,0
CHN,DNK,4,4,0
CHN,DJI,1,4,1
CHN,,0,0,0
CHN,DOM,4,4,0
CHN,ECU,0,0,0
CHN,EGY,1,4,1
CHN,SLV,4,4,0
CHN,GNQ,4,4,0
CHN,ERI,4,4,0
CHN,EST,4,4,0
CHN,ETH,1,4,1
CHN,FJI,0,0,0
CHN,FIN,4,4,0
CHN,FRA,4,4,0
CHN,GAB,3,4,1
CHN,GEO,3,4,1
CHN,DEU,4,4,0
CHN,GHA,4,4,0
CHN,GRC,4,4,0
CHN,GTM,4,4,0
CHN,GIN,4,4,0
CHN,GNB,1,4,1
CHN,GUY,4,4,0
CHN,HTI,0,4,1
CHN,HND,4,4,0
CHN,HUN,4,4,0
CHN,ISL,4,4,0
CHN,IND,3,4,1
CHN,IDN,0,4,1
CHN,IRN,1,4,1
CHN,IRQ,4,4,0
CHN,IRL,4,4,0
CHN,ISR,4,4,0
CHN,ITA,4,4,0
CHN,JAM,0,4,1
CHN,JPN,4,0,-1
CHN,JOR,1,4,1
CHN,KAZ,4,4,0
CHN,KEN,3,4,1
