country1,country2,code1,code2,visa_type,lat2,lng2,lat1,lng1
Mauritius,Togo,,TGO,1,6.1319,1.2228,-20.1666,57.5
Mauritius,Tonga,,,4,-21.1385,-175.2206,-20.1666,57.5
Mauritius,Tunisia,,TUN,0,36.8028,10.1797,-20.1666,57.5
Mauritius,Turkey,,TUR,3,39.9272,32.8644,-20.1666,57.5
Mauritius,Turkmenistan,,TKM,4,37.95,58.3833,-20.1666,57.5
Mauritius,Tuvalu,,,1,-8.5167,179.2166,-20.1666,57.5
Mauritius,Uganda,,UGA,0,0.3167,32.5833,-20.1666,57.5
Mauritius,Ukraine,,UKR,1,50.4334,30.5166,-20.1666,57.5
Mauritius,United Arab Emirates,,ARE,4,24.4667,54.3666,-20.1666,57.5
Mauritius,United Kingdom,,GBR,0,51.5,-0.1167,-20.1666,57.5
Mauritius,United States,,USA,4,38.9047,-77.0163,-20.1666,57.5
Mauritius,Uruguay,,URY,4,-34.858,-56.1711,-20.1666,57.5
Mauritius,Uzbekistan,,UZB,4,41.3117,69.2949,-20.1666,57.5
Mauritius,Vanuatu,,VUT,0,-17.7334,168.3166,-20.1666,57.5
Mauritius,Venezuela,,VEN,4,10.501,-66.917,-20.1666,57.5
Mauritius,Vietnam,,VNM,4,21.0333,105.85,-20.1666,57.5
Mauritius,Yemen,,YEM,4,15.3547,44.2066,-20.1666,57.5
Mauritius,Zambia,,ZMB,0,-15.4166,28.2833,-20.1666,57.5
Mauritius,Zimbabwe,,ZWE,0,-17.8178,31.0447,-20.1666,57.5
Mexico,Afghanistan,MEX,AFG,4,34.5167,69.1833,19.4424,-99.131
Mexico,Albania,MEX,ALB,0,41.3275,19.8189,19.4424,-99.131
Mexico,Algeria,MEX,DZA,4,36.7631,3.0506,19.4424,-99.131
Mexico,Andorra,MEX,,0,42.5,1.5165,19.4424,-99.131
Mexico,Angola,MEX,AGO,4,-8.8383,13.2344,19.4424,-99.131
Mexico,Argentina,MEX,ARG,0,-34.6025,-58.3975,19.4424,-99.131
Mexico,Armenia,MEX,ARM,1,40.1812,44.5136,19.4424,-99.131
Mexico,Australia,MEX,AUS,3,-35.283,149.129,19.4424,-99.131
Mexico,Austria,MEX,AUT,0,48.2,16.3666,19.4424,-99.131
Mexico,Azerbaijan,MEX,AZE,3,40.3953,49.8622,19.4424,-99.131
Mexico,Bahrain,MEX,,1,26.2361,50.5831,19.4424,-99.131
Mexico,Bangladesh,MEX,BGD,4,23.7231,90.4086,19.4424,-99.131
Mexico,Barbados,MEX,,0,13.102,-59.6165,19.4424,-99.131
Mexico,Belarus,MEX,BLR,0,53.9,27.5666,19.4424,-99.131
Mexico,Belgium,MEX,BEL,0,50.8333,4.3333,19.4424,-99.131
Mexico,Belize,MEX,BLZ,0,17.252,-88.7671,19.4424,-99.131
Mexico,Benin,MEX,BEN,4,6.4833,2.6166,19.4424,-99.131
Mexico,Benin,MEX,BEN,4,6.4,2.52,19.4424,-99.131
Mexico,Bhutan,MEX,BTN,4,27.473,89.639,19.4424,-99.131
Mexico,Bolivia,MEX,BOL,0,-16.498,-68.15,19.4424,-99.131
Mexico,Bolivia,MEX,BOL,0,-19.041,-65.2595,19.4424,-99.131
Mexico,Botswana,MEX,BWA,0,-24.6463,25.9119,19.4424,-99.131
Mexico,Brazil,MEX,BRA,0,-15.7833,-47.9161,19.4424,-99.131
Mexico,Brunei,MEX,BRN,4,4.8833,114.9333,19.4424,-99.131
Mexico,Bulgaria,MEX,BGR,0,42.6833,23.3167,19.4424,-99.131
Mexico,Burkina Faso,MEX,BFA,4,12.3703,-1.5247,19.4424,-99.131
Mexico,Burundi,MEX,BDI,4,-3.3761,29.36,19.4424,-99.131
Mexico,Cambodia,MEX,KHM,1,11.55,104.9166,19.4424,-99.131
Mexico,Cameroon,MEX,CMR,4,3.8667,11.5167,19.4424,-99.131
Mexico,Canada,MEX,CAN,0,45.4167,-75.7,19.4424,-99.131
Mexico,Central African Republic,MEX,CAF,4,4.3666,18.5583,19.4424,-99.131
Mexico,Chad,MEX,TCD,4,12.1131,15.0491,19.4424,-99.131
Mexico,Chile,MEX,CHL,0,-33.45,-70.667,19.4424,-99.131
Mexico,China,MEX,CHN,4,39.9289,116.3883,19.4424,-99.131
Mexico,Colombia,MEX,COL,0,4.5964,-74.0833,19.4424,-99.131
Mexico,Comoros,MEX,,1,-11.7042,43.2402,19.4424,-99.131
Mexico,Costa Rica,MEX,CRI,0,9.935,-84.0841,19.4424,-99.131
Mexico,Croatia,MEX,HRV,0,45.8,16,19.4424,-99.131
Mexico,Cuba,MEX,CUB,4,23.132,-82.3642,19.4424,-99.131
Mexico,Cyprus,MEX,CYP,0,35.1667,33.3666,19.4424,-99.131
Mexico,Denmark,MEX,DNK,0,55.6786,12.5635,19.4424,-99.131
Mexico,Djibouti,MEX,DJI,1,11.595,43.148,19.4424,-99.131
Mexico,Dominica,MEX,,0,15.301,-61.387,19.4424,-99.131
Mexico,Dominican Republic,MEX,DOM,0,18.4701,-69.9001,19.4424,-99.131
Mexico,Ecuador,MEX,ECU,0,-0.215,-78.5001,19.4424,-99.131
Mexico,Egypt,MEX,EGY,1,30.05,31.25,19.4424,-99.131
Mexico,El Salvador,MEX,SLV,0,13.71,-89.203,19.4424,-99.131
Mexico,Equatorial Guinea,MEX,GNQ,4,3.75,8.7833,19.4424,-99.131
Mexico,Eritrea,MEX,ERI,4,15.3333,38.9333,19.4424,-99.131
Mexico,Estonia,MEX,EST,0,59.4339,24.728,19.4424,-99.131
Mexico,Ethiopia,MEX,ETH,1,9.0333,38.7,19.4424,-99.131
Mexico,Fiji,MEX,FJI,0,-18.133,178.4417,19.4424,-99.131
Mexico,Finland,MEX,FIN,0,60.1756,24.9341,19.4424,-99.131
Mexico,France,MEX,FRA,0,48.8667,2.3333,19.4424,-99.131
Mexico,Gabon,MEX,GAB,3,0.3854,9.458,19.4424,-99.131
Mexico,Georgia,MEX,GEO,0,41.725,44.7908,19.4424,-99.131
Mexico,Germany,MEX,DEU,0,52.5218,13.4015,19.4424,-99.131
Mexico,Ghana,MEX,GHA,4,5.55,-0.2167,19.4424,-99.131
Mexico,Greece,MEX,GRC,0,37.9833,23.7333,19.4424,-99.131
Mexico,Grenada,MEX,,0,12.0526,-61.7416,19.4424,-99.131
Mexico,Guatemala,MEX,GTM,0,14.6211,-90.527,19.4424,-99.131
Mexico,Guinea,MEX,GIN,4,9.5315,-13.6802,19.4424,-99.131
Mexico,Guinea-Bissau,MEX,GNB,1,11.865,-15.5984,19.4424,-99.131
Mexico,Guyana,MEX,GUY,4,6.802,-58.167,19.4424,-99.131
Mexico,Haiti,MEX,HTI,0,18.541,-72.336,19.4424,-99.131
Mexico,Honduras,MEX,HND,0,14.102,-87.2175,19.4424,-99.131
Mexico,Hungary,MEX,HUN,0,47.5,19.0833,19.4424,-99.131
Mexico,Iceland,MEX,ISL,0,64.15,-21.95,19.4424,-99.131
Mexico,India,MEX,IND,3,28.6,77.2,19.4424,-99.131
Mexico,Indonesia,MEX,IDN,0,-6.1744,106.8294,19.4424,-99.131
Mexico,Iran,MEX,IRN,1,35.6719,51.4243,19.4424,-99.131
Mexico,Iraq,MEX,IRQ,4,33.3386,44.3939,19.4424,-99.131
Mexico,Ireland,MEX,IRL,0,53.3331,-6.2489,19.4424,-99.131
Mexico,Israel,MEX,ISR,0,31.7784,35.2066,19.4424,-99.131
Mexico,Italy,MEX,ITA,0,41.896,12.4833,19.4424,-99.131
Mexico,Jamaica,MEX,JAM,0,17.9771,-76.7674,19.4424,-99.131
Mexico,Japan,MEX,JPN,0,35.685,139.7514,19.4424,-99.131
Mexico,Jordan,MEX,JOR,1,31.95,35.9333,19.4424,-99.131
Mexico,Kazakhstan,MEX,KAZ,0,51.1811,71.4278,19.4424,-99.131
Mexico,Kenya,MEX,KEN,3,-1.2833,36.8167,19.4424,-99.131
Mexico,Kiribati,MEX,,4,1.3382,173.0176,19.4424,-99.131
Mexico,Kuwait,MEX,KWT,4,29.3697,47.9783,19.4424,-99.131
Mexico,Kyrgyzstan,MEX,KGZ,1,42.8731,74.5852,19.4424,-99.131
Mexico,Laos,MEX,LAO,1,17.9667,102.6,19.4424,-99.131
Mexico,Latvia,MEX,LVA,0,56.95,24.1,19.4424,-99.131
Mexico,Lebanon,MEX,LBN,1,33.872,35.5097,19.4424,-99.131
Mexico,Lesotho,MEX,LSO,4,-29.3167,27.4833,19.4424,-99.131
Mexico,Liberia,MEX,LBR,4,6.3106,-10.8048,19.4424,-99.131
Mexico,Libya,MEX,LBY,4,32.8925,13.18,19.4424,-99.131
Mexico,Liechtenstein,MEX,,0,47.1337,9.5167,19.4424,-99.131
Mexico,Lithuania,MEX,LTU,0,54.6834,25.3166,19.4424,-99.131
Mexico,Luxembourg,MEX,LUX,0,49.6117,6.13,19.4424,-99.131
Mexico,Macedonia,MEX,MKD,0,42,21.4335,19.4424,-99.131
Mexico,Madagascar,MEX,MDG,1,-18.9166,47.5166,19.4424,-99.131
Mexico,Malawi,MEX,MWI,1,-13.9833,33.7833,19.4424,-99.131
Mexico,Malaysia,MEX,MYS,0,3.1667,101.7,19.4424,-99.131
Mexico,Maldives,MEX,,1,4.1667,73.4999,19.4424,-99.131
Mexico,Mali,MEX,MLI,4,12.65,-8,19.4424,-99.131
Mexico,Malta,MEX,,0,35.8997,14.5147,19.4424,-99.131
Mexico,Marshall Islands,MEX,,1,7.103,171.38,19.4424,-99.131
Mexico,Mauritania,MEX,MRT,1,18.0864,-15.9753,19.4424,-99.131
Mexico,Mauritius,MEX,,0,-20.1666,57.5,19.4424,-99.131
Mexico,Mexico,MEX,MEX,5,19.4424,-99.131,19.4424,-99.131
Mexico,Moldova,MEX,MDA,3,47.005,28.8577,19.4424,-99.131
Mexico,Monaco,MEX,,0,43.7396,7.4069,19.4424,-99.131
Mexico,Mongolia,MEX,MNG,4,47.9167,106.9166,19.4424,-99.131
Mexico,Montenegro,MEX,MNE,0,42.466,19.2663,19.4424,-99.131
Mexico,Morocco,MEX,MAR,0,34.0253,-6.8361,19.4424,-99.131
Mexico,Mozambique,MEX,MOZ,1,-25.9553,32.5892,19.4424,-99.131
Mexico,Namibia,MEX,NAM,4,-22.57,17.0835,19.4424,-99.131
Mexico,Nepal,MEX,NPL,1,27.7167,85.3166,19.4424,-99.131
Mexico,Netherlands,MEX,NLD,0,52.35,4.9166,19.4424,-99.131
Mexico,Netherlands,MEX,NLD,0,52.08,4.27,19.4424,-99.131
Mexico,New Zealand,MEX,NZL,0,-41.3,174.7833,19.4424,-99.131
Mexico,Nicaragua,MEX,NIC,0,12.153,-86.2685,19.4424,-99.131
Mexico,Niger,MEX,NER,4,13.5167,2.1167,19.4424,-99.131
Mexico,Nigeria,MEX,NGA,4,9.0833,7.5333,19.4424,-99.131
Mexico,Norway,MEX,NOR,0,59.9167,10.75,19.4424,-99.131
Mexico,Oman,MEX,OMN,4,23.6133,58.5933,19.4424,-99.131
Mexico,Pakistan,MEX,PAK,4,33.7,73.1666,19.4424,-99.131
Mexico,Palau,MEX,,1,7.5,134.6242,19.4424,-99.131
Mexico,Panama,MEX,PAN,0,8.968,-79.533,19.4424,-99.131
Mexico,Papua New Guinea,MEX,PNG,1,-9.4647,147.1925,19.4424,-99.131
Mexico,Paraguay,MEX,PRY,0,-25.2964,-57.6415,19.4424,-99.131
Mexico,Peru,MEX,PER,0,-12.048,-77.0501,19.4424,-99.131
Mexico,Philippines,MEX,PHL,0,14.6042,120.9822,19.4424,-99.131
Mexico,Poland,MEX,POL,0,52.25,21,19.4424,-99.131
Mexico,Portugal,MEX,PRT,0,38.7227,-9.1449,19.4424,-99.131
Mexico,Qatar,MEX,QAT,4,25.2866,51.533,19.4424,-99.131
Mexico,Romania,MEX,ROU,0,44.4334,26.0999,19.4424,-99.131
Mexico,Russia,MEX,RUS,4,55.7522,37.6155,19.4424,-99.131
Mexico,Rwanda,MEX,RWA,3,-1.9536,30.0605,19.4424,-99.131
Mexico,Saint Lucia,MEX,,0,14.002,-61,19.4424,-99.131
Mexico,Samoa,MEX,,1,-13.8415,-171.7386,19.4424,-99.131
Mexico,San Marino,MEX,,0,43.9172,12.4667,19.4424,-99.131
Mexico,Saudi Arabia,MEX,SAU,4,24.6408,46.7727,19.4424,-99.131
Mexico,Senegal,MEX,SEN,4,14.7158,-17.4731,19.4424,-99.131
Mexico,Serbia,MEX,SRB,0,44.8186,20.468,19.4424,-99.131
Mexico,Seychelles,MEX,,1,-4.6166,55.45,19.4424,-99.131
Mexico,Sierra Leone,MEX,SLE,4,8.47,-13.2342,19.4424,-99.131
Mexico,Singapore,MEX,,0,1.293,103.8558,19.4424,-99.131
Mexico,Slovakia,MEX,SVK,0,48.15,17.117,19.4424,-99.131
Mexico,Slovenia,MEX,SVN,0,46.0553,14.515,19.4424,-99.131
Mexico,Solomon Islands,MEX,SLB,1,-9.438,159.9498,19.4424,-99.131
Mexico,Somalia,MEX,SOM,4,2.0667,45.3667,19.4424,-99.131
Mexico,South Africa,MEX,ZAF,4,-25.7069,28.2294,19.4424,-99.131
Mexico,South Africa,MEX,ZAF,4,-29.12,26.2299,19.4424,-99.131
Mexico,South Africa,MEX,ZAF,4,-33.92,18.435,19.4424,-99.131
Mexico,South Sudan,MEX,SDS,4,4.83,31.58,19.4424,-99.131
Mexico,Spain,MEX,ESP,0,40.4,-3.6834,19.4424,-99.131
Mexico,Sri Lanka,MEX,LKA,2,6.932,79.8578,19.4424,-99.131
Mexico,Sri Lanka,MEX,LKA,2,6.9,79.95,19.4424,-99.131
Mexico,Sudan,MEX,SDN,4,15.5881,32.5342,19.4424,-99.131
Mexico,Suriname,MEX,SUR,1,5.835,-55.167,19.4424,-99.131
Mexico,Swaziland,MEX,SWZ,4,-26.3167,31.1333,19.4424,-99.131
Mexico,Swaziland,MEX,SWZ,4,-26.4667,31.2,19.4424,-99.131
Mexico,Sweden,MEX,SWE,0,59.3508,18.0973,19.4424,-99.131
Mexico,Switzerland,MEX,CHE,0,46.9167,7.467,19.4424,-99.131
Mexico,Syria,MEX,SYR,4,33.5,36.3,19.4424,-99.131
Mexico,Tajikistan,MEX,TJK,1,38.56,68.7739,19.4424,-99.131
Mexico,Tanzania,MEX,TZA,1,-6.1833,35.75,19.4424,-99.131
Mexico,Tanzania,MEX,TZA,1,-6.8,39.2683,19.4424,-99.131
Mexico,Thailand,MEX,THA,4,13.75,100.5166,19.4424,-99.131
Mexico,Timor-Leste,MEX,,1,-8.5594,125.5795,19.4424,-99.131
Mexico,Togo,MEX,TGO,1,6.1319,1.2228,19.4424,-99.131
Mexico,Tonga,MEX,,4,-21.1385,-175.2206,19.4424,-99.131
Mexico,Tunisia,MEX,TUN,0,36.8028,10.1797,19.4424,-99.131
Mexico,Turkey,MEX,TUR,3,39.9272,32.8644,19.4424,-99.131
Mexico,Turkmenistan,MEX,TKM,4,37.95,58.3833,19.4424,-99.131
Mexico,Tuvalu,MEX,,1,-8.5167,179.2166,19.4424,-99.131
Mexico,Uganda,MEX,UGA,1,0.3167,32.5833,19.4424,-99.131
Mexico,Ukraine,MEX,UKR,1,50.4334,30.5166,19.4424,-99.131
Mexico,United Arab Emirates,MEX,ARE,4,24.4667,54.3666,19.4424,-99.131
Mexico,United Kingdom,MEX,GBR,0,51.5,-0.1167,19.4424,-99.131
Mexico,United States,MEX,USA,4,38.9047,-77.0163,19.4424,-99.131
Mexico,Uruguay,MEX,URY,0,-34.858,-56.1711,19.4424,-99.131
Mexico,Uzbekistan,MEX,UZB,4,41.3117,69.2949,19.4424,-99.131
Mexico,Vanuatu,MEX,VUT,0,-17.7334,168.3166,19.4424,-99.131
Mexico,Venezuela,MEX,VEN,0,10.501,-66.917,19.4424,-99.131
Mexico,Vietnam,MEX,VNM,4,21.0333,105.85,19.4424,-99.131
Mexico,Yemen,MEX,YEM,4,15.3547,44.2066,19.4424,-99.131
Mexico,Zambia,MEX,ZMB,1,-15.4166,28.2833,19.4424,-99.131
Mexico,Zimbabwe,MEX,ZWE,3,-17.8178,31.0447,19.4424,-99.131
Moldova,Afghanistan,MDA,AFG,4,34.5167,69.1833,47.005,28.8577
Moldova,Albania,MDA,ALB,0,41.3275,19.8189,47.005,28.8577
Moldova,Algeria,MDA,DZA,4,36.7631,3.0506,47.005,28.8577
Moldova,Andorra,MDA,,0,42.5,1.5165,47.005,28.8577
Moldova,Angola,MDA,AGO,4,-8.8383,13.2344,47.005,28.8577
Moldova,Argentina,MDA,ARG,4,-34.6025,-58.3975,47.005,28.8577
Moldova,Armenia,MDA,ARM,0,40.1812,44.5136,47.005,28.8577
Moldova,Australia,MDA,AUS,3,-35.283,149.129,47.005,28.8577
Moldova,Austria,MDA,AUT,0,48.2,16.3666,47.005,28.8577
Moldova,Azerbaijan,MDA,AZE,0,40.3953,49.8622,47.005,28.8577
Moldova,Bahrain,MDA,,4,26.2361,50.5831,47.005,28.8577
Moldova,Bangladesh,MDA,BGD,1,23.7231,90.4086,47.005,28.8577
Moldova,Barbados,MDA,,0,13.102,-59.6165,47.005,28.8577
Moldova,Belarus,MDA,BLR,0,53.9,27.5666,47.005,28.8577
Moldova,Belgium,MDA,BEL,0,50.8333,4.3333,47.005,28.8577
Moldova,Belize,MDA,BLZ,4,17.252,-88.7671,47.005,28.8577
Moldova,Benin,MDA,BEN,4,6.4833,2.6166,47.005,28.8577
Moldova,Benin,MDA,BEN,4,6.4,2.52,47.005,28.8577
Moldova,Bhutan,MDA,BTN,4,27.473,89.639,47.005,28.8577
Moldova,Bolivia,MDA,BOL,1,-16.498,-68.15,47.005,28.8577
Moldova,Bolivia,MDA,BOL,1,-19.041,-65.2595,47.005,28.8577
Moldova,Botswana,MDA,BWA,4,-24.6463,25.9119,47.005,28.8577
Moldova,Brazil,MDA,BRA,4,-15.7833,-47.9161,47.005,28.8577
Moldova,Brunei,MDA,BRN,4,4.8833,114.9333,47.005,28.8577
Moldova,Bulgaria,MDA,BGR,0,42.6833,23.3167,47.005,28.8577
Moldova,Burkina Faso,MDA,BFA,4,12.3703,-1.5247,47.005,28.8577
Moldova,Burundi,MDA,BDI,4,-3.3761,29.36,47.005,28.8577
Moldova,Cambodia,MDA,KHM,1,11.55,104.9166,47.005,28.8577
Moldova,Cameroon,MDA,CMR,4,3.8667,11.5167,47.005,28.8577
Moldova,Canada,MDA,CAN,4,45.4167,-75.7,47.005,28.8577
Moldova,Central African Republic,MDA,CAF,4,4.3666,18.5583,47.005,28.8577
Moldova,Chad,MDA,TCD,4,12.1131,15.0491,47.005,28.8577
Moldova,Chile,MDA,CHL,0,-33.45,-70.667,47.005,28.8577
Moldova,China,MDA,CHN,4,39.9289,116.3883,47.005,28.8577
Moldova,Colombia,MDA,COL,4,4.5964,-74.0833,47.005,28.8577
Moldova,Comoros,MDA,,1,-11.7042,43.2402,47.005,28.8577
Moldova,Costa Rica,MDA,CRI,4,9.935,-84.0841,47.005,28.8577
Moldova,Croatia,MDA,HRV,0,45.8,16,47.005,28.8577
Moldova,Cuba,MDA,CUB,4,23.132,-82.3642,47.005,28.8577
Moldova,Cyprus,MDA,CYP,0,35.1667,33.3666,47.005,28.8577
Moldova,Denmark,MDA,DNK,0,55.6786,12.5635,47.005,28.8577
Moldova,Djibouti,MDA,DJI,1,11.595,43.148,47.005,28.8577
Moldova,Dominica,MDA,,0,15.301,-61.387,47.005,28.8577
Moldova,Dominican Republic,MDA,DOM,4,18.4701,-69.9001,47.005,28.8577
Moldova,Ecuador,MDA,ECU,0,-0.215,-78.5001,47.005,28.8577
Moldova,Egypt,MDA,EGY,4,30.05,31.25,47.005,28.8577
Moldova,El Salvador,MDA,SLV,4,13.71,-89.203,47.005,28.8577
Moldova,Equatorial Guinea,MDA,GNQ,4,3.75,8.7833,47.005,28.8577
Moldova,Eritrea,MDA,ERI,4,15.3333,38.9333,47.005,28.8577
Moldova,Estonia,MDA,EST,0,59.4339,24.728,47.005,28.8577
Moldova,Ethiopia,MDA,ETH,4,9.0333,38.7,47.005,28.8577
Moldova,Fiji,MDA,FJI,0,-18.133,178.4417,47.005,28.8577
Moldova,Finland,MDA,FIN,0,60.1756,24.9341,47.005,28.8577
Moldova,France,MDA,FRA,0,48.8667,2.3333,47.005,28.8577
Moldova,Gabon,MDA,GAB,3,0.3854,9.458,47.005,28.8577
Moldova,Georgia,MDA,GEO,0,41.725,44.7908,47.005,28.8577
Moldova,Germany,MDA,DEU,0,52.5218,13.4015,47.005,28.8577
Moldova,Ghana,MDA,GHA,4,5.55,-0.2167,47.005,28.8577
Moldova,Greece,MDA,GRC,0,37.9833,23.7333,47.005,28.8577
Moldova,Grenada,MDA,,1,12.0526,-61.7416,47.005,28.8577
Moldova,Guatemala,MDA,GTM,4,14.6211,-90.527,47.005,28.8577
Moldova,Guinea,MDA,GIN,4,9.5315,-13.6802,47.005,28.8577
Moldova,Guinea-Bissau,MDA,GNB,1,11.865,-15.5984,47.005,28.8577
Moldova,Guyana,MDA,GUY,4,6.802,-58.167,47.005,28.8577
Moldova,Haiti,MDA,HTI,0,18.541,-72.336,47.005,28.8577
Moldova,Honduras,MDA,HND,4,14.102,-87.2175,47.005,28.8577
Moldova,Hungary,MDA,HUN,0,47.5,19.0833,47.005,28.8577
Moldova,Iceland,MDA,ISL,0,64.15,-21.95,47.005,28.8577
Moldova,India,MDA,IND,3,28.6,77.2,47.005,28.8577
Moldova,Indonesia,MDA,IDN,0,-6.1744,106.8294,47.005,28.8577
Moldova,Iran,MDA,IRN,1,35.6719,51.4243,47.005,28.8577
Moldova,Iraq,MDA,IRQ,4,33.3386,44.3939,47.005,28.8577
Moldova,Ireland,MDA,IRL,4,53.3331,-6.2489,47.005,28.8577
Moldova,Israel,MDA,ISR,0,31.7784,35.2066,47.005,28.8577
Moldova,Italy,MDA,ITA,0,41.896,12.4833,47.005,28.8577
Moldova,Jamaica,MDA,JAM,1,17.9771,-76.7674,47.005,28.8577
Moldova,Japan,MDA,JPN,4,35.685,139.7514,47.005,28.8577
Moldova,Jordan,MDA,JOR,4,31.95,35.9333,47.005,28.8577
Moldova,Kazakhstan,MDA,KAZ,0,51.1811,71.4278,47.005,28.8577
Moldova,Kenya,MDA,KEN,3,-1.2833,36.8167,47.005,28.8577
Moldova,Kiribati,MDA,,4,1.3382,173.0176,47.005,28.8577
Moldova,Kuwait,MDA,KWT,4,29.3697,47.9783,47.005,28.8577
Moldova,Kyrgyzstan,MDA,KGZ,0,42.8731,74.5852,47.005,28.8577
Moldova,Laos,MDA,LAO,1,17.9667,102.6,47.005,28.8577
Moldova,Latvia,MDA,LVA,0,56.95,24.1,47.005,28.8577
Moldova,Lebanon,MDA,LBN,1,33.872,35.5097,47.005,28.8577
Moldova,Lesotho,MDA,LSO,4,-29.3167,27.4833,47.005,28.8577
Moldova,Liberia,MDA,LBR,4,6.3106,-10.8048,47.005,28.8577
Moldova,Libya,MDA,LBY,4,32.8925,13.18,47.005,28.8577
Moldova,Liechtenstein,MDA,,0,47.1337,9.5167,47.005,28.8577
Moldova,Lithuania,MDA,LTU,0,54.6834,25.3166,47.005,28.8577
Moldova,Luxembourg,MDA,LUX,0,49.6117,6.13,47.005,28.8577
Moldova,Macedonia,MDA,MKD,0,42,21.4335,47.005,28.8577
Moldova,Madagascar,MDA,MDG,1,-18.9166,47.5166,47.005,28.8577
Moldova,Malawi,MDA,MWI,1,-13.9833,33.7833,47.005,28.8577
Moldova,Malaysia,MDA,MYS,0,3.1667,101.7,47.005,28.8577
Moldova,Maldives,MDA,,1,4.1667,73.4999,47.005,28.8577
Moldova,Mali,MDA,MLI,4,12.65,-8,47.005,28.8577
Moldova,Malta,MDA,,0,35.8997,14.5147,47.005,28.8577
Moldova,Marshall Islands,MDA,,4,7.103,171.38,47.005,28.8577
Moldova,Mauritania,MDA,MRT,1,18.0864,-15.9753,47.005,28.8577
Moldova,Mauritius,MDA,,1,-20.1666,57.5,47.005,28.8577
Moldova,Mexico,MDA,MEX,4,19.4424,-99.131,47.005,28.8577
Moldova,Moldova,MDA,MDA,5,47.005,28.8577,47.005,28.8577
Moldova,Monaco,MDA,,0,43.7396,7.4069,47.005,28.8577
Moldova,Mongolia,MDA,MNG,4,47.9167,106.9166,47.005,28.8577
Moldova,Montenegro,MDA,MNE,0,42.466,19.2663,47.005,28.8577
Moldova,Morocco,MDA,MAR,4,34.0253,-6.8361,47.005,28.8577
Moldova,Mozambique,MDA,MOZ,1,-25.9553,32.5892,47.005,28.8577
Moldova,Namibia,MDA,NAM,0,-22.57,17.0835,47.005,28.8577
Moldova,Nepal,MDA,NPL,1,27.7167,85.3166,47.005,28.8577
Moldova,Netherlands,MDA,NLD,0,52.35,4.9166,47.005,28.8577
Moldova,Netherlands,MDA,NLD,0,52.08,4.27,47.005,28.8577
Moldova,New Zealand,MDA,NZL,4,-41.3,174.7833,47.005,28.8577
Moldova,Nicaragua,MDA,NIC,1,12.153,-86.2685,47.005,28.8577
Moldova,Niger,MDA,NER,4,13.5167,2.1167,47.005,28.8577
Moldova,Nigeria,MDA,NGA,4,9.0833,7.5333,47.005,28.8577
Moldova,Norway,MDA,NOR,0,59.9167,10.75,47.005,28.8577
Moldova,Oman,MDA,OMN,1,23.6133,58.5933,47.005,28.8577
Moldova,Pakistan,MDA,PAK,4,33.7,73.1666,47.005,28.8577
Moldova,Palau,MDA,,1,7.5,134.6242,47.005,28.8577
Moldova,Panama,MDA,PAN,0,8.968,-79.533,47.005,28.8577
Moldova,Papua New Guinea,MDA,PNG,4,-9.4647,147.1925,47.005,28.8577
Moldova,Paraguay,MDA,PRY,4,-25.2964,-57.6415,47.005,28.8577
Moldova,Peru,MDA,PER,0,-12.048,-77.0501,47.005,28.8577
Moldova,Philippines,MDA,PHL,4,14.6042,120.9822,47.005,28.8577
Moldova,Poland,MDA,POL,0,52.25,21,47.005,28.8577
Moldova,Portugal,MDA,PRT,0,38.7227,-9.1449,47.005,28.8577
Moldova,Qatar,MDA,QAT,4,25.2866,51.533,47.005,28.8577
Moldova,Romania,MDA,ROU,0,44.4334,26.0999,47.005,28.8577
Moldova,Russia,MDA,RUS,0,55.7522,37.6155,47.005,28.8577
Moldova,Rwanda,MDA,RWA,4,-1.9536,30.0605,47.005,28.8577
Moldova,Saint Lucia,MDA,,1,14.002,-61,47.005,28.8577
Moldova,Samoa,MDA,,1,-13.8415,-171.7386,47.005,28.8577
Moldova,San Marino,MDA,,0,43.9172,12.4667,47.005,28.8577
Moldova,Saudi Arabia,MDA,SAU,4,24.6408,46.7727,47.005,28.8577
Moldova,Senegal,MDA,SEN,4,14.7158,-17.4731,47.005,28.8577
Moldova,Serbia,MDA,SRB,0,44.8186,20.468,47.005,28.8577
Moldova,Seychelles,MDA,,1,-4.6166,55.45,47.005,28.8577
Moldova,Sierra Leone,MDA,SLE,4,8.47,-13.2342,47.005,28.8577
Moldova,Singapore,MDA,,4,1.293,103.8558,47.005,28.8577
Moldova,Slovakia,MDA,SVK,0,48.15,17.117,47.005,28.8577
Moldova,Slovenia,MDA,SVN,0,46.0553,14.515,47.005,28.8577
Moldova,Solomon Islands,MDA,SLB,4,-9.438,159.9498,47.005,28.8577
Moldova,Somalia,MDA,SOM,4,2.0667,45.3667,47.005,28.8577
Moldova,South Africa,MDA,ZAF,4,-25.7069,28.2294,47.005,28.8577
Moldova,South Africa,MDA,ZAF,4,-29.12,26.2299,47.005,28.8577
Moldova,South Africa,MDA,ZAF,4,-33.92,18.435,47.005,28.8577
Moldova,South Sudan,MDA,SDS,4,4.83,31.58,47.005,28.8577
Moldova,Spain,MDA,ESP,0,40.4,-3.6834,47.005,28.8577
Moldova,Sri Lanka,MDA,LKA,2,6.932,79.8578,47.005,28.8577
Moldova,Sri Lanka,MDA,LKA,2,6.9,79.95,47.005,28.8577
